Phone timestamp;sensor timestamp [ns];X [mg];Y [mg];Z [mg]
2021-05-16T08:09:57.945;674467791909234767;-999;8;-231
2021-05-16T08:09:57.985;674467791948767266;-999;8;-232
2021-05-16T08:09:58.024;674467791988293697;-998;5;-231
2021-05-16T08:09:58.064;674467792027820128;-998;1;-230
2021-05-16T08:09:58.103;674467792067346559;-999;0;-233
2021-05-16T08:09:58.143;674467792106872990;-1001;5;-234
2021-05-16T08:09:58.183;674467792146399421;-1001;7;-231
2021-05-16T08:09:58.222;674467792185925852;-1000;8;-229
2021-05-16T08:09:58.262;674467792225452283;-1001;8;-230
2021-05-16T08:09:58.301;674467792264978714;-1002;7;-231
2021-05-16T08:09:58.341;674467792304505145;-1003;6;-232
2021-05-16T08:09:58.380;674467792344031576;-1003;3;-233
2021-05-16T08:09:58.420;674467792383558007;-1002;1;-232
2021-05-16T08:09:58.459;674467792423084438;-1000;3;-232
2021-05-16T08:09:58.499;674467792462610869;-999;2;-234
2021-05-16T08:09:58.538;674467792502137300;-999;4;-236
2021-05-16T08:09:58.578;674467792541663731;-998;5;-236
2021-05-16T08:09:58.617;674467792581190162;-998;4;-232
2021-05-16T08:09:58.657;674467792620716593;-999;4;-229
2021-05-16T08:09:58.696;674467792660243024;-1002;6;-228
2021-05-16T08:09:58.736;674467792699769455;-999;3;-227
2021-05-16T08:09:58.775;674467792739295886;-996;0;-229
2021-05-16T08:09:58.815;674467792778822317;-998;4;-224
2021-05-16T08:09:58.854;674467792818348748;-1000;4;-218
2021-05-16T08:09:58.894;674467792857875179;-1001;3;-220
2021-05-16T08:09:58.934;674467792897401610;-1000;3;-221
2021-05-16T08:09:58.973;674467792936928041;-1000;2;-220
2021-05-16T08:09:59.013;674467792976454472;-1000;0;-220
2021-05-16T08:09:59.052;674467793015980903;-1003;2;-220
2021-05-16T08:09:59.092;674467793055507334;-1004;6;-219
2021-05-16T08:09:59.131;674467793095033765;-1003;7;-217
2021-05-16T08:09:59.171;674467793134560196;-1005;5;-218
2021-05-16T08:09:59.210;674467793174086627;-1005;2;-219
2021-05-16T08:09:59.250;674467793213613058;-1004;2;-222
2021-05-16T08:09:59.289;674467793253139489;-1004;3;-223
2021-05-16T08:09:59.329;674467793292665920;-1002;7;-222
2021-05-16T08:09:59.368;674467793332192351;-1002;7;-221
2021-05-16T08:09:59.408;674467793371718782;-1005;3;-221
2021-05-16T08:09:59.447;674467793411245241;-1004;2;-220
2021-05-16T08:09:59.487;674467793450771672;-1001;1;-219
2021-05-16T08:09:59.526;674467793490298103;-1002;0;-216
2021-05-16T08:09:59.566;674467793529824534;-1000;-1;-209
2021-05-16T08:09:59.605;674467793569350965;-999;-2;-208
2021-05-16T08:09:59.645;674467793608877396;-1001;-1;-215
2021-05-16T08:09:59.685;674467793648403827;-1001;-2;-212
2021-05-16T08:09:59.724;674467793687930258;-1001;-1;-207
2021-05-16T08:09:59.764;674467793727456689;-1002;2;-208
2021-05-16T08:09:59.803;674467793766983120;-1003;2;-207
2021-05-16T08:09:59.843;674467793806509551;-1005;2;-207
2021-05-16T08:09:59.882;674467793846035982;-1008;3;-208
2021-05-16T08:09:59.922;674467793885562413;-1007;1;-208
2021-05-16T08:09:59.961;674467793925088844;-1007;-3;-203
2021-05-16T08:10:00.001;674467793964615275;-1007;-4;-199
2021-05-16T08:10:00.040;674467794004141706;-1008;-3;-199
2021-05-16T08:10:00.080;674467794043668137;-1009;-4;-199
2021-05-16T08:10:00.119;674467794083194568;-1008;-3;-197
2021-05-16T08:10:00.159;674467794122720999;-1005;-1;-196
2021-05-16T08:10:00.198;674467794162247430;-1003;-2;-193
2021-05-16T08:10:00.238;674467794201773861;-1004;-3;-192
2021-05-16T08:10:00.277;674467794241300292;-1008;0;-192
2021-05-16T08:10:00.317;674467794280826723;-1015;3;-197
2021-05-16T08:10:00.356;674467794320353154;-1015;4;-193
2021-05-16T08:10:00.396;674467794359879585;-1011;7;-185
2021-05-16T08:10:00.436;674467794399406016;-1009;8;-186
2021-05-16T08:10:00.475;674467794438932447;-1008;5;-182
2021-05-16T08:10:00.515;674467794478458878;-1007;5;-179
2021-05-16T08:10:00.554;674467794517985309;-1006;4;-180
2021-05-16T08:10:00.594;674467794557511740;-1006;1;-181
2021-05-16T08:10:00.633;674467794597038171;-1010;-2;-177
2021-05-16T08:10:00.673;674467794636564602;-1012;-2;-175
2021-05-16T08:10:00.712;674467794676091033;-1009;2;-178
2021-05-16T08:10:00.752;674467794715617464;-1006;5;-170
2021-05-16T08:10:00.791;674467794755143895;-1006;4;-160
2021-05-16T08:10:00.831;674467794794670326;-1007;3;-164
2021-05-16T08:10:00.870;674467794834183873;-1007;2;-162
2021-05-16T08:10:00.910;674467794873697410;-1008;0;-158
2021-05-16T08:10:00.949;674467794913210947;-1009;2;-164
2021-05-16T08:10:00.989;674467794952724484;-1013;5;-168
2021-05-16T08:10:01.028;674467794992238021;-1013;5;-166
2021-05-16T08:10:01.068;674467795031751558;-1014;5;-166
2021-05-16T08:10:01.107;674467795071265095;-1015;3;-168
2021-05-16T08:10:01.147;674467795110778632;-1015;5;-169
2021-05-16T08:10:01.186;674467795150292169;-1013;5;-160
2021-05-16T08:10:01.226;674467795189805706;-1010;0;-155
2021-05-16T08:10:01.265;674467795229319243;-1008;-3;-160
2021-05-16T08:10:01.305;674467795268832780;-1006;-2;-157
2021-05-16T08:10:01.344;674467795308346317;-1006;0;-152
2021-05-16T08:10:01.384;674467795347859854;-1007;1;-153
2021-05-16T08:10:01.423;674467795387373391;-1009;4;-157
2021-05-16T08:10:01.463;674467795426886928;-1008;5;-158
2021-05-16T08:10:01.503;674467795466400465;-1008;0;-150
2021-05-16T08:10:01.542;674467795505914002;-1011;-2;-146
2021-05-16T08:10:01.582;674467795545427539;-1011;-1;-147
2021-05-16T08:10:01.621;674467795584941076;-1008;0;-149
2021-05-16T08:10:01.661;674467795624454613;-1009;4;-150
2021-05-16T08:10:01.700;674467795663968150;-1014;5;-152
2021-05-16T08:10:01.740;674467795703481687;-1014;4;-157
2021-05-16T08:10:01.779;674467795742995224;-1015;4;-156
2021-05-16T08:10:01.819;674467795782508761;-1016;6;-152
2021-05-16T08:10:01.858;674467795822022298;-1012;3;-161
2021-05-16T08:10:01.898;674467795861535835;-1007;5;-175
2021-05-16T08:10:01.937;674467795901049372;-1005;7;-170
2021-05-16T08:10:01.977;674467795940562909;-1007;4;-164
2021-05-16T08:10:02.016;674467795980076446;-1012;6;-164
2021-05-16T08:10:02.056;674467796019589983;-1010;10;-166
2021-05-16T08:10:02.095;674467796059103520;-1010;9;-171
2021-05-16T08:10:02.135;674467796098617057;-1012;6;-176
2021-05-16T08:10:02.174;674467796138130594;-1010;5;-171
2021-05-16T08:10:02.214;674467796177644131;-1008;0;-173
2021-05-16T08:10:02.253;674467796217157668;-1007;-1;-182
2021-05-16T08:10:02.293;674467796256664764;-1007;-1;-184
2021-05-16T08:10:02.332;674467796296171832;-1006;-2;-183
2021-05-16T08:10:02.372;674467796335678900;-1005;-1;-187
2021-05-16T08:10:02.411;674467796375185968;-1006;0;-196
2021-05-16T08:10:02.451;674467796414693036;-1007;1;-199
2021-05-16T08:10:02.490;674467796454200104;-1007;1;-201
2021-05-16T08:10:02.530;674467796493707172;-1007;0;-205
2021-05-16T08:10:02.569;674467796533214240;-1006;2;-204
2021-05-16T08:10:02.609;674467796572721308;-1006;2;-203
2021-05-16T08:10:02.648;674467796612228376;-1009;1;-208
2021-05-16T08:10:02.688;674467796651735444;-1005;0;-216
2021-05-16T08:10:02.727;674467796691242512;-1001;1;-220
2021-05-16T08:10:02.767;674467796730749580;-1002;2;-214
2021-05-16T08:10:02.806;674467796770256648;-1004;2;-210
2021-05-16T08:10:02.846;674467796809763716;-1008;2;-212
2021-05-16T08:10:02.885;674467796849270784;-1007;1;-213
2021-05-16T08:10:02.925;674467796888777852;-1006;2;-214
2021-05-16T08:10:02.964;674467796928284920;-1003;0;-214
2021-05-16T08:10:03.004;674467796967791988;-1002;0;-214
2021-05-16T08:10:03.043;674467797007299056;-1002;1;-215
2021-05-16T08:10:03.083;674467797046806124;-1001;4;-218
2021-05-16T08:10:03.122;674467797086313192;-1001;5;-215
2021-05-16T08:10:03.162;674467797125820260;-1001;1;-215
2021-05-16T08:10:03.201;674467797165327328;-1000;0;-217
2021-05-16T08:10:03.241;674467797204834396;-1000;0;-219
2021-05-16T08:10:03.280;674467797244341464;-1004;1;-219
2021-05-16T08:10:03.320;674467797283848532;-1005;1;-218
2021-05-16T08:10:03.359;674467797323355600;-1003;0;-219
2021-05-16T08:10:03.399;674467797362862668;-1002;1;-222
2021-05-16T08:10:03.438;674467797402369736;-1002;3;-223
2021-05-16T08:10:03.478;674467797441876804;-1001;4;-223
2021-05-16T08:10:03.517;674467797481383872;-1003;4;-223
2021-05-16T08:10:03.557;674467797520890940;-1004;5;-220
2021-05-16T08:10:03.597;674467797560398008;-1002;5;-219
2021-05-16T08:10:03.636;674467797599905076;-1000;4;-217
2021-05-16T08:10:03.676;674467797639412144;-1001;4;-218
2021-05-16T08:10:03.715;674467797678918502;-1000;3;-223
2021-05-16T08:10:03.755;674467797718424856;-1000;1;-224
2021-05-16T08:10:03.794;674467797757931210;-1002;1;-222
2021-05-16T08:10:03.834;674467797797437564;-1002;3;-221
2021-05-16T08:10:03.873;674467797836943918;-1003;6;-220
2021-05-16T08:10:03.913;674467797876450272;-1002;4;-219
2021-05-16T08:10:03.952;674467797915956626;-1005;2;-224
2021-05-16T08:10:03.992;674467797955462980;-1008;5;-223
2021-05-16T08:10:04.031;674467797994969334;-1005;5;-218
2021-05-16T08:10:04.071;674467798034475688;-1004;5;-218
2021-05-16T08:10:04.110;674467798073982042;-1003;4;-221
2021-05-16T08:10:04.150;674467798113488396;-1002;6;-222
2021-05-16T08:10:04.189;674467798152994750;-1000;6;-222
2021-05-16T08:10:04.229;674467798192501104;-999;3;-220
2021-05-16T08:10:04.268;674467798232007458;-1000;2;-221
2021-05-16T08:10:04.308;674467798271513812;-999;2;-221
2021-05-16T08:10:04.347;674467798311020166;-999;1;-222
2021-05-16T08:10:04.387;674467798350526520;-999;0;-225
2021-05-16T08:10:04.426;674467798390032874;-1001;0;-225
2021-05-16T08:10:04.466;674467798429539228;-1002;0;-227
2021-05-16T08:10:04.505;674467798469045582;-1002;1;-228
2021-05-16T08:10:04.545;674467798508551936;-1002;2;-227
2021-05-16T08:10:04.584;674467798548058290;-1003;3;-226
2021-05-16T08:10:04.624;674467798587564644;-1004;3;-229
2021-05-16T08:10:04.663;674467798627070998;-1004;2;-230
2021-05-16T08:10:04.703;674467798666577352;-1002;3;-227
2021-05-16T08:10:04.742;674467798706083706;-1001;7;-226
2021-05-16T08:10:04.782;674467798745590060;-1000;6;-227
2021-05-16T08:10:04.821;674467798785096414;-1002;5;-227
2021-05-16T08:10:04.861;674467798824602768;-1000;4;-223
2021-05-16T08:10:04.900;674467798864109122;-1000;3;-221
2021-05-16T08:10:04.940;674467798903615476;-1002;4;-221
2021-05-16T08:10:04.979;674467798943121830;-1004;5;-222
2021-05-16T08:10:05.019;674467798982628184;-1004;6;-224
2021-05-16T08:10:05.058;674467799022134538;-1003;5;-225
2021-05-16T08:10:05.098;674467799061640892;-1004;4;-227
2021-05-16T08:10:05.137;674467799101151618;-1003;3;-227
2021-05-16T08:10:05.177;674467799140662344;-999;3;-226
2021-05-16T08:10:05.216;674467799180173070;-999;3;-223
2021-05-16T08:10:05.256;674467799219683796;-1000;1;-219
2021-05-16T08:10:05.295;674467799259194522;-1002;3;-217
2021-05-16T08:10:05.335;674467799298705248;-1001;3;-217
2021-05-16T08:10:05.374;674467799338215974;-1002;2;-221
2021-05-16T08:10:05.414;674467799377726700;-1000;2;-222
2021-05-16T08:10:05.453;674467799417237426;-998;1;-218
2021-05-16T08:10:05.493;674467799456748152;-999;-3;-221
2021-05-16T08:10:05.532;674467799496258878;-1000;-2;-226
2021-05-16T08:10:05.572;674467799535769604;-1003;-1;-225
2021-05-16T08:10:05.611;674467799575280330;-1004;1;-223
2021-05-16T08:10:05.651;674467799614791056;-1001;4;-223
2021-05-16T08:10:05.690;674467799654301782;-1000;5;-222
2021-05-16T08:10:05.730;674467799693812508;-1000;8;-221
2021-05-16T08:10:05.769;674467799733323234;-1001;9;-224
2021-05-16T08:10:05.809;674467799772833960;-999;3;-227
2021-05-16T08:10:05.848;674467799812344686;-998;0;-227
2021-05-16T08:10:05.888;674467799851855412;-999;2;-227
2021-05-16T08:10:05.927;674467799891366138;-1001;6;-226
2021-05-16T08:10:05.967;674467799930876864;-1000;8;-224
2021-05-16T08:10:06.006;674467799970387590;-999;6;-224
2021-05-16T08:10:06.046;674467800009898316;-1000;3;-228
2021-05-16T08:10:06.086;674467800049409042;-999;2;-230
2021-05-16T08:10:06.125;674467800088919768;-999;3;-230
2021-05-16T08:10:06.165;674467800128430494;-1000;5;-227
2021-05-16T08:10:06.204;674467800167941220;-1004;7;-227
2021-05-16T08:10:06.244;674467800207451946;-1004;4;-229
2021-05-16T08:10:06.283;674467800246962672;-1001;2;-227
2021-05-16T08:10:06.323;674467800286473398;-999;5;-225
2021-05-16T08:10:06.362;674467800325984124;-1003;4;-223
2021-05-16T08:10:06.402;674467800365494850;-1006;3;-225
2021-05-16T08:10:06.441;674467800405005576;-1003;3;-225
2021-05-16T08:10:06.481;674467800444516302;-1004;4;-221
2021-05-16T08:10:06.520;674467800484027028;-1004;4;-221
2021-05-16T08:10:06.560;674467800523536688;-1000;3;-222
2021-05-16T08:10:06.599;674467800563046344;-999;4;-222
2021-05-16T08:10:06.639;674467800602556000;-1001;4;-224
2021-05-16T08:10:06.678;674467800642065656;-1002;4;-223
2021-05-16T08:10:06.718;674467800681575312;-1002;5;-224
2021-05-16T08:10:06.757;674467800721084968;-1001;3;-227
2021-05-16T08:10:06.797;674467800760594624;-1001;2;-227
2021-05-16T08:10:06.836;674467800800104280;-1003;2;-225
2021-05-16T08:10:06.876;674467800839613936;-1002;2;-226
2021-05-16T08:10:06.915;674467800879123592;-1001;2;-229
2021-05-16T08:10:06.955;674467800918633248;-999;1;-229
2021-05-16T08:10:06.994;674467800958142904;-999;2;-228
2021-05-16T08:10:07.034;674467800997652560;-1000;2;-226
2021-05-16T08:10:07.073;674467801037162216;-1000;4;-223
2021-05-16T08:10:07.113;674467801076671872;-1000;6;-224
2021-05-16T08:10:07.152;674467801116181528;-1000;7;-223
2021-05-16T08:10:07.192;674467801155691184;-998;7;-225
2021-05-16T08:10:07.231;674467801195200840;-1004;6;-231
2021-05-16T08:10:07.271;674467801234710496;-1007;3;-234
2021-05-16T08:10:07.310;674467801274220152;-1003;2;-232
2021-05-16T08:10:07.350;674467801313729808;-1002;5;-228
2021-05-16T08:10:07.389;674467801353239464;-1004;4;-225
2021-05-16T08:10:07.429;674467801392749120;-1007;3;-225
2021-05-16T08:10:07.468;674467801432258776;-1003;3;-224
2021-05-16T08:10:07.508;674467801471768432;-1001;4;-223
2021-05-16T08:10:07.547;674467801511278088;-998;5;-225
2021-05-16T08:10:07.587;674467801550787744;-995;5;-221
2021-05-16T08:10:07.626;674467801590297400;-996;4;-220
2021-05-16T08:10:07.666;674467801629807056;-998;1;-226
2021-05-16T08:10:07.705;674467801669316712;-999;1;-227
2021-05-16T08:10:07.745;674467801708826368;-1001;0;-225
2021-05-16T08:10:07.784;674467801748336024;-1000;-1;-225
2021-05-16T08:10:07.824;674467801787845680;-999;1;-226
2021-05-16T08:10:07.863;674467801827355336;-1000;5;-228
2021-05-16T08:10:07.903;674467801866864992;-1000;6;-230
2021-05-16T08:10:07.942;674467801906374648;-1001;7;-229
2021-05-16T08:10:07.982;674467801945871113;-1000;6;-227
2021-05-16T08:10:08.021;674467801985367562;-1000;3;-229
2021-05-16T08:10:08.061;674467802024864011;-1000;3;-229
2021-05-16T08:10:08.100;674467802064360460;-999;3;-228
2021-05-16T08:10:08.140;674467802103856909;-997;1;-229
2021-05-16T08:10:08.179;674467802143353358;-1000;1;-231
2021-05-16T08:10:08.219;674467802182849807;-1000;1;-235
2021-05-16T08:10:08.258;674467802222346256;-999;4;-233
2021-05-16T08:10:08.298;674467802261842705;-1001;8;-230
2021-05-16T08:10:08.337;674467802301339154;-1001;4;-227
2021-05-16T08:10:08.377;674467802340835603;-999;4;-226
2021-05-16T08:10:08.416;674467802380332052;-998;5;-225
2021-05-16T08:10:08.456;674467802419828501;-999;3;-224
2021-05-16T08:10:08.495;674467802459324950;-1001;1;-225
2021-05-16T08:10:08.535;674467802498821399;-1000;-1;-222
2021-05-16T08:10:08.574;674467802538317848;-999;0;-223
2021-05-16T08:10:08.614;674467802577814297;-1000;0;-228
2021-05-16T08:10:08.653;674467802617310746;-1001;-1;-227
2021-05-16T08:10:08.693;674467802656807195;-1002;1;-226
2021-05-16T08:10:08.732;674467802696303644;-1002;3;-227
2021-05-16T08:10:08.772;674467802735800093;-1001;4;-225
2021-05-16T08:10:08.811;674467802775296542;-998;6;-226
2021-05-16T08:10:08.851;674467802814792991;-999;4;-227
2021-05-16T08:10:08.890;674467802854289440;-1001;1;-229
2021-05-16T08:10:08.930;674467802893785889;-1000;2;-231
2021-05-16T08:10:08.969;674467802933282338;-999;3;-230
2021-05-16T08:10:09.009;674467802972778787;-999;3;-229
2021-05-16T08:10:09.048;674467803012275236;-999;5;-225
2021-05-16T08:10:09.088;674467803051771685;-996;4;-221
2021-05-16T08:10:09.127;674467803091268134;-996;3;-223
2021-05-16T08:10:09.167;674467803130764583;-998;4;-227
2021-05-16T08:10:09.206;674467803170261032;-999;4;-226
2021-05-16T08:10:09.246;674467803209757481;-1001;4;-224
2021-05-16T08:10:09.285;674467803249253930;-1002;3;-225
2021-05-16T08:10:09.325;674467803288750379;-1000;4;-224
2021-05-16T08:10:09.364;674467803328246828;-999;3;-224
2021-05-16T08:10:09.404;674467803367737120;-999;3;-221
2021-05-16T08:10:09.443;674467803407227412;-1003;2;-222
2021-05-16T08:10:09.483;674467803446717704;-1004;0;-225
2021-05-16T08:10:09.522;674467803486207996;-1002;2;-224
2021-05-16T08:10:09.562;674467803525698288;-1001;2;-222
2021-05-16T08:10:09.601;674467803565188580;-1001;0;-222
2021-05-16T08:10:09.641;674467803604678872;-1000;0;-226
2021-05-16T08:10:09.680;674467803644169164;-1000;4;-228
2021-05-16T08:10:09.720;674467803683659456;-999;5;-229
2021-05-16T08:10:09.759;674467803723149748;-1001;2;-229
2021-05-16T08:10:09.799;674467803762640040;-1003;3;-228
2021-05-16T08:10:09.838;674467803802130332;-1002;5;-227
2021-05-16T08:10:09.878;674467803841620624;-1001;4;-227
2021-05-16T08:10:09.917;674467803881110916;-1003;4;-226
2021-05-16T08:10:09.957;674467803920601208;-1004;5;-228
2021-05-16T08:10:09.996;674467803960091500;-1002;4;-227
2021-05-16T08:10:10.036;674467803999581792;-1003;1;-222
2021-05-16T08:10:10.075;674467804039072084;-1003;2;-226
2021-05-16T08:10:10.115;674467804078562376;-1000;2;-228
2021-05-16T08:10:10.154;674467804118052668;-1000;2;-225
2021-05-16T08:10:10.194;674467804157542960;-1000;3;-222
2021-05-16T08:10:10.233;674467804197033252;-1002;3;-226
2021-05-16T08:10:10.273;674467804236523544;-1003;3;-226
2021-05-16T08:10:10.312;674467804276013836;-1000;4;-222
2021-05-16T08:10:10.352;674467804315504128;-1001;3;-221
2021-05-16T08:10:10.391;674467804354994420;-1003;2;-220
2021-05-16T08:10:10.431;674467804394484712;-1000;2;-222
2021-05-16T08:10:10.470;674467804433975004;-998;2;-223
2021-05-16T08:10:10.510;674467804473465296;-1000;2;-223
2021-05-16T08:10:10.549;674467804512955588;-1001;2;-226
2021-05-16T08:10:10.589;674467804552445880;-998;1;-226
2021-05-16T08:10:10.628;674467804591936172;-1004;1;-227
2021-05-16T08:10:10.668;674467804631426464;-1009;2;-224
2021-05-16T08:10:10.707;674467804670916756;-1005;1;-223
2021-05-16T08:10:10.747;674467804710407048;-1002;2;-228
2021-05-16T08:10:10.786;674467804749897340;-1001;1;-228
2021-05-16T08:10:10.826;674467804789401467;-1001;1;-227
2021-05-16T08:10:10.865;674467804828905590;-1001;2;-224
2021-05-16T08:10:10.905;674467804868409713;-1002;2;-225
2021-05-16T08:10:10.944;674467804907913836;-1006;2;-232
2021-05-16T08:10:10.984;674467804947417959;-1011;1;-237
2021-05-16T08:10:11.023;674467804986922082;-1008;1;-236
2021-05-16T08:10:11.063;674467805026426205;-1004;1;-230
2021-05-16T08:10:11.102;674467805065930328;-1001;-1;-225
2021-05-16T08:10:11.142;674467805105434451;-1000;-1;-224
2021-05-16T08:10:11.181;674467805144938574;-999;-1;-224
2021-05-16T08:10:11.221;674467805184442697;-1002;4;-227
2021-05-16T08:10:11.260;674467805223946820;-1005;6;-228
2021-05-16T08:10:11.300;674467805263450943;-1006;3;-227
2021-05-16T08:10:11.339;674467805302955066;-1006;2;-230
2021-05-16T08:10:11.379;674467805342459189;-1004;2;-230
2021-05-16T08:10:11.418;674467805381963312;-1006;5;-228
2021-05-16T08:10:11.458;674467805421467435;-1007;5;-227
2021-05-16T08:10:11.497;674467805460971558;-1005;6;-225
2021-05-16T08:10:11.537;674467805500475681;-1000;6;-224
2021-05-16T08:10:11.576;674467805539979804;-996;5;-223
2021-05-16T08:10:11.616;674467805579483927;-995;5;-225
2021-05-16T08:10:11.655;674467805618988050;-997;4;-224
2021-05-16T08:10:11.695;674467805658492173;-1000;2;-220
2021-05-16T08:10:11.734;674467805697996296;-999;1;-221
2021-05-16T08:10:11.774;674467805737500419;-999;2;-222
2021-05-16T08:10:11.813;674467805777004542;-999;3;-224
